tcp,1,flow,2,windowSize,8000,queueSize,2000,segSize,128,goodput,58.4954
tcp,1,flow,3,windowSize,8000,queueSize,2000,segSize,128,goodput,58.4628
tcp,1,flow,4,windowSize,8000,queueSize,2000,segSize,128,goodput,58.4408
tcp,1,flow,5,windowSize,8000,queueSize,2000,segSize,128,goodput,58.5046
tcp,1,flow,6,windowSize,8000,queueSize,2000,segSize,128,goodput,58.5275
tcp,1,flow,7,windowSize,8000,queueSize,2000,segSize,128,goodput,58.5375
tcp,1,flow,8,windowSize,8000,queueSize,2000,segSize,128,goodput,58.4916
tcp,1,flow,9,windowSize,8000,queueSize,2000,segSize,128,goodput,58.5116
tcp,1,flow,0,windowSize,8000,queueSize,8000,segSize,128,goodput,555.138
tcp,1,flow,0,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1235
tcp,1,flow,1,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1489
tcp,1,flow,2,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1841
tcp,1,flow,3,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1411
tcp,1,flow,4,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1408
tcp,1,flow,5,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1606
tcp,1,flow,6,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1725
tcp,1,flow,7,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1428
tcp,1,flow,8,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1378
tcp,1,flow,9,windowSize,8000,queueSize,8000,segSize,128,goodput,62.1446
tcp,1,flow,0,windowSize,8000,queueSize,32000,segSize,128,goodput,556.224
tcp,1,flow,0,windowSize,8000,queueSize,32000,segSize,128,goodput,64.4331
tcp,1,flow,1,windowSize,8000,queueSize,32000,segSize,128,goodput,64.435
tcp,1,flow,2,windowSize,8000,queueSize,32000,segSize,128,goodput,64.3945
tcp,1,flow,3,windowSize,8000,queueSize,32000,segSize,128,goodput,64.4025
tcp,1,flow,4,windowSize,8000,queueSize,32000,segSize,128,goodput,64.3774
tcp,1,flow,5,windowSize,8000,queueSize,32000,segSize,128,goodput,64.4105
tcp,1,flow,6,windowSize,8000,queueSize,32000,segSize,128,goodput,64.3946
tcp,1,flow,7,windowSize,8000,queueSize,32000,segSize,128,goodput,64.4213
tcp,1,flow,8,windowSize,8000,queueSize,32000,segSize,128,goodput,64.4152
tcp,1,flow,9,windowSize,8000,queueSize,32000,segSize,128,goodput,64.4073
tcp,1,flow,0,windowSize,8000,queueSize,64000,segSize,128,goodput,545.264
tcp,1,flow,0,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5993
tcp,1,flow,1,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5836
tcp,1,flow,2,windowSize,8000,queueSize,64000,segSize,128,goodput,65.6114
tcp,1,flow,3,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5871
tcp,1,flow,4,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5445
tcp,1,flow,5,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5876
tcp,1,flow,6,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5675
tcp,1,flow,7,windowSize,8000,queueSize,64000,segSize,128,goodput,65.6239
tcp,1,flow,8,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5551
tcp,1,flow,9,windowSize,8000,queueSize,64000,segSize,128,goodput,65.5738
tcp,1,flow,0,windowSize,32000,queueSize,2000,segSize,128,goodput,484.888
tcp,1,flow,0,windowSize,32000,queueSize,2000,segSize,128,goodput,58.4997
tcp,1,flow,1,windowSize,32000,queueSize,2000,segSize,128,goodput,58.483
tcp,1,flow,2,windowSize,32000,queueSize,2000,segSize,128,goodput,58.4954
tcp,1,flow,3,windowSize,32000,queueSize,2000,segSize,128,goodput,58.4628
tcp,1,flow,4,windowSize,32000,queueSize,2000,segSize,128,goodput,58.4408
tcp,1,flow,5,windowSize,32000,queueSize,2000,segSize,128,goodput,58.5046
tcp,1,flow,6,windowSize,32000,queueSize,2000,segSize,128,goodput,58.5275
tcp,1,flow,7,windowSize,32000,queueSize,2000,segSize,128,goodput,58.5375
tcp,1,flow,8,windowSize,32000,queueSize,2000,segSize,128,goodput,58.4916
tcp,1,flow,9,windowSize,32000,queueSize,2000,segSize,128,goodput,58.5116
tcp,1,flow,0,windowSize,32000,queueSize,8000,segSize,128,goodput,555.138
tcp,1,flow,0,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1235
tcp,1,flow,1,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1489
tcp,1,flow,2,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1841
tcp,1,flow,3,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1411
tcp,1,flow,4,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1408
tcp,1,flow,5,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1606
tcp,1,flow,6,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1725
tcp,1,flow,7,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1428
tcp,1,flow,8,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1378
tcp,1,flow,9,windowSize,32000,queueSize,8000,segSize,128,goodput,62.1446
tcp,1,flow,0,windowSize,32000,queueSize,32000,segSize,128,goodput,556.224
tcp,1,flow,0,windowSize,32000,queueSize,32000,segSize,128,goodput,64.4331
tcp,1,flow,1,windowSize,32000,queueSize,32000,segSize,128,goodput,64.435
tcp,1,flow,2,windowSize,32000,queueSize,32000,segSize,128,goodput,64.3945
tcp,1,flow,3,windowSize,32000,queueSize,32000,segSize,128,goodput,64.4025
tcp,1,flow,4,windowSize,32000,queueSize,32000,segSize,128,goodput,64.3774
tcp,1,flow,5,windowSize,32000,queueSize,32000,segSize,128,goodput,64.4105
tcp,1,flow,6,windowSize,32000,queueSize,32000,segSize,128,goodput,64.3946
tcp,1,flow,7,windowSize,32000,queueSize,32000,segSize,128,goodput,64.4213
tcp,1,flow,8,windowSize,32000,queueSize,32000,segSize,128,goodput,64.4152
tcp,1,flow,9,windowSize,32000,queueSize,32000,segSize,128,goodput,64.4073
tcp,1,flow,0,windowSize,32000,queueSize,64000,segSize,128,goodput,545.264
tcp,1,flow,0,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5993
tcp,1,flow,1,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5836
tcp,1,flow,2,windowSize,32000,queueSize,64000,segSize,128,goodput,65.6114
tcp,1,flow,3,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5871
tcp,1,flow,4,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5445
tcp,1,flow,5,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5876
tcp,1,flow,6,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5675
tcp,1,flow,7,windowSize,32000,queueSize,64000,segSize,128,goodput,65.6239
tcp,1,flow,8,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5551
tcp,1,flow,9,windowSize,32000,queueSize,64000,segSize,128,goodput,65.5738
tcp,1,flow,0,windowSize,64000,queueSize,2000,segSize,128,goodput,484.888
tcp,1,flow,0,windowSize,64000,queueSize,8000,segSize,128,goodput,555.138
tcp,1,flow,0,windowSize,64000,queueSize,32000,segSize,128,goodput,556.224
tcp,1,flow,0,windowSize,64000,queueSize,64000,segSize,128,goodput,545.264
tcp,1,flow,0,windowSize,2000,queueSize,2000,segSize,256,goodput,272.938
tcp,1,flow,0,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3669
tcp,1,flow,1,windowSize,2000,queueSize,2000,segSize,256,goodput,33.4188
tcp,1,flow,2,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3855
tcp,1,flow,3,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3786
tcp,1,flow,4,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3864
tcp,1,flow,5,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3661
tcp,1,flow,6,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3888
tcp,1,flow,7,windowSize,2000,queueSize,2000,segSize,256,goodput,33.359
tcp,1,flow,8,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3656
tcp,1,flow,9,windowSize,2000,queueSize,2000,segSize,256,goodput,33.3819
tcp,1,flow,0,windowSize,2000,queueSize,8000,segSize,256,goodput,312.618
tcp,1,flow,0,windowSize,2000,queueSize,8000,segSize,256,goodput,35.5208
tcp,1,flow,1,windowSize,2000,queueSize,8000,segSize,256,goodput,35.5407
tcp,1,flow,2,windowSize,2000,queueSize,8000,segSize,256,goodput,35.5048
tcp,1,flow,3,windowSize,2000,queueSize,8000,segSize,256,goodput,35.4855
tcp,1,flow,4,windowSize,2000,queueSize,8000,segSize,256,goodput,35.5356
tcp,1,flow,5,windowSize,2000,queueSize,8000,segSize,256,goodput,35.504
tcp,1,flow,6,windowSize,2000,queueSize,8000,segSize,256,goodput,35.5492
tcp,1,flow,7,windowSize,2000,queueSize,8000,segSize,256,goodput,35.4942
tcp,1,flow,8,windowSize,2000,queueSize,8000,segSize,256,goodput,35.5811
tcp,1,flow,9,windowSize,2000,queueSize,8000,segSize,256,goodput,35.522
tcp,1,flow,0,windowSize,2000,queueSize,32000,segSize,256,goodput,319.041
tcp,1,flow,0,windowSize,2000,queueSize,32000,segSize,256,goodput,36.78
tcp,1,flow,1,windowSize,2000,queueSize,32000,segSize,256,goodput,36.781
tcp,1,flow,2,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7759
tcp,1,flow,3,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7737
tcp,1,flow,4,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7378
tcp,1,flow,5,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7753
tcp,1,flow,6,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7976
tcp,1,flow,7,windowSize,2000,queueSize,32000,segSize,256,goodput,36.8064
tcp,1,flow,8,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7738
tcp,1,flow,9,windowSize,2000,queueSize,32000,segSize,256,goodput,36.7599
tcp,1,flow,0,windowSize,2000,queueSize,64000,segSize,256,goodput,317.258
tcp,1,flow,0,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6619
tcp,1,flow,1,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6252
tcp,1,flow,2,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6375
tcp,1,flow,3,windowSize,2000,queueSize,64000,segSize,256,goodput,37.5949
tcp,1,flow,4,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6573
tcp,1,flow,5,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6142
tcp,1,flow,6,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6807
tcp,1,flow,7,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6342
tcp,1,flow,8,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6541
tcp,1,flow,9,windowSize,2000,queueSize,64000,segSize,256,goodput,37.6172
tcp,1,flow,0,windowSize,8000,queueSize,2000,segSize,256,goodput,272.938
tcp,1,flow,0,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3669
tcp,1,flow,1,windowSize,8000,queueSize,2000,segSize,256,goodput,33.4188
tcp,1,flow,2,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3855
tcp,1,flow,3,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3786
tcp,1,flow,4,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3864
tcp,1,flow,5,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3661
tcp,1,flow,6,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3888
tcp,1,flow,7,windowSize,8000,queueSize,2000,segSize,256,goodput,33.359
tcp,1,flow,8,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3656
tcp,1,flow,9,windowSize,8000,queueSize,2000,segSize,256,goodput,33.3819
tcp,1,flow,0,windowSize,8000,queueSize,8000,segSize,256,goodput,312.618
tcp,1,flow,0,windowSize,8000,queueSize,8000,segSize,256,goodput,35.5208
tcp,1,flow,1,windowSize,8000,queueSize,8000,segSize,256,goodput,35.5407
tcp,1,flow,2,windowSize,8000,queueSize,8000,segSize,256,goodput,35.5048
tcp,1,flow,3,windowSize,8000,queueSize,8000,segSize,256,goodput,35.4855
tcp,1,flow,4,windowSize,8000,queueSize,8000,segSize,256,goodput,35.5356
tcp,1,flow,5,windowSize,8000,queueSize,8000,segSize,256,goodput,35.504
tcp,1,flow,6,windowSize,8000,queueSize,8000,segSize,256,goodput,35.5492
tcp,1,flow,7,windowSize,8000,queueSize,8000,segSize,256,goodput,35.4942
tcp,1,flow,8,windowSize,8000,queueSize,8000,segSize,256,goodput,35.5811
tcp,1,flow,9,windowSize,8000,queueSize,8000,segSize,256,goodput,35.522
tcp,1,flow,0,windowSize,8000,queueSize,32000,segSize,256,goodput,319.041
tcp,1,flow,0,windowSize,8000,queueSize,32000,segSize,256,goodput,36.78
tcp,1,flow,1,windowSize,8000,queueSize,32000,segSize,256,goodput,36.781
tcp,1,flow,2,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7759
tcp,1,flow,3,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7737
tcp,1,flow,4,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7378
tcp,1,flow,5,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7753
tcp,1,flow,6,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7976
tcp,1,flow,7,windowSize,8000,queueSize,32000,segSize,256,goodput,36.8064
tcp,1,flow,8,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7738
tcp,1,flow,9,windowSize,8000,queueSize,32000,segSize,256,goodput,36.7599
tcp,1,flow,0,windowSize,8000,queueSize,64000,segSize,256,goodput,317.258
tcp,1,flow,0,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6619
tcp,1,flow,1,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6252
tcp,1,flow,2,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6375
tcp,1,flow,3,windowSize,8000,queueSize,64000,segSize,256,goodput,37.5949
tcp,1,flow,4,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6573
tcp,1,flow,5,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6142
tcp,1,flow,6,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6807
tcp,1,flow,7,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6342
tcp,1,flow,8,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6541
tcp,1,flow,9,windowSize,8000,queueSize,64000,segSize,256,goodput,37.6172
tcp,1,flow,0,windowSize,32000,queueSize,2000,segSize,256,goodput,272.938
tcp,1,flow,0,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3669
tcp,1,flow,1,windowSize,32000,queueSize,2000,segSize,256,goodput,33.4188
tcp,1,flow,2,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3855
tcp,1,flow,3,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3786
tcp,1,flow,4,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3864
tcp,1,flow,5,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3661
tcp,1,flow,6,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3888
tcp,1,flow,7,windowSize,32000,queueSize,2000,segSize,256,goodput,33.359
tcp,1,flow,8,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3656
tcp,1,flow,9,windowSize,32000,queueSize,2000,segSize,256,goodput,33.3819
tcp,1,flow,0,windowSize,32000,queueSize,8000,segSize,256,goodput,312.618
tcp,1,flow,0,windowSize,32000,queueSize,8000,segSize,256,goodput,35.5208
tcp,1,flow,1,windowSize,32000,queueSize,8000,segSize,256,goodput,35.5407
tcp,1,flow,2,windowSize,32000,queueSize,8000,segSize,256,goodput,35.5048
tcp,1,flow,3,windowSize,32000,queueSize,8000,segSize,256,goodput,35.4855
tcp,1,flow,4,windowSize,32000,queueSize,8000,segSize,256,goodput,35.5356
tcp,1,flow,5,windowSize,32000,queueSize,8000,segSize,256,goodput,35.504
tcp,1,flow,6,windowSize,32000,queueSize,8000,segSize,256,goodput,35.5492
tcp,1,flow,7,windowSize,32000,queueSize,8000,segSize,256,goodput,35.4942
tcp,1,flow,8,windowSize,32000,queueSize,8000,segSize,256,goodput,35.5811
tcp,1,flow,9,windowSize,32000,queueSize,8000,segSize,256,goodput,35.522
tcp,1,flow,0,windowSize,32000,queueSize,32000,segSize,256,goodput,319.041
tcp,1,flow,0,windowSize,32000,queueSize,32000,segSize,256,goodput,36.78
tcp,1,flow,1,windowSize,32000,queueSize,32000,segSize,256,goodput,36.781
tcp,1,flow,2,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7759
tcp,1,flow,3,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7737
tcp,1,flow,4,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7378
tcp,1,flow,5,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7753
tcp,1,flow,6,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7976
tcp,1,flow,7,windowSize,32000,queueSize,32000,segSize,256,goodput,36.8064
tcp,1,flow,8,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7738
tcp,1,flow,9,windowSize,32000,queueSize,32000,segSize,256,goodput,36.7599
tcp,1,flow,0,windowSize,32000,queueSize,64000,segSize,256,goodput,317.258
tcp,1,flow,0,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6619
tcp,1,flow,1,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6252
tcp,1,flow,2,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6375
tcp,1,flow,3,windowSize,32000,queueSize,64000,segSize,256,goodput,37.5949
tcp,1,flow,4,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6573
tcp,1,flow,5,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6142
tcp,1,flow,6,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6807
tcp,1,flow,7,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6342
tcp,1,flow,8,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6541
tcp,1,flow,9,windowSize,32000,queueSize,64000,segSize,256,goodput,37.6172
tcp,1,flow,0,windowSize,64000,queueSize,2000,segSize,256,goodput,272.938
tcp,1,flow,0,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3669
tcp,1,flow,1,windowSize,64000,queueSize,2000,segSize,256,goodput,33.4188
tcp,1,flow,2,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3855
tcp,1,flow,3,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3786
tcp,1,flow,4,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3864
tcp,1,flow,5,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3661
tcp,1,flow,6,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3888
tcp,1,flow,7,windowSize,64000,queueSize,2000,segSize,256,goodput,33.359
tcp,1,flow,8,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3656
tcp,1,flow,9,windowSize,64000,queueSize,2000,segSize,256,goodput,33.3819
tcp,1,flow,0,windowSize,64000,queueSize,8000,segSize,256,goodput,312.618
tcp,1,flow,0,windowSize,64000,queueSize,8000,segSize,256,goodput,35.5208
tcp,1,flow,1,windowSize,64000,queueSize,8000,segSize,256,goodput,35.5407
tcp,1,flow,2,windowSize,64000,queueSize,8000,segSize,256,goodput,35.5048
tcp,1,flow,3,windowSize,64000,queueSize,8000,segSize,256,goodput,35.4855
tcp,1,flow,4,windowSize,64000,queueSize,8000,segSize,256,goodput,35.5356
tcp,1,flow,5,windowSize,64000,queueSize,8000,segSize,256,goodput,35.504
tcp,1,flow,6,windowSize,64000,queueSize,8000,segSize,256,goodput,35.5492
tcp,1,flow,7,windowSize,64000,queueSize,8000,segSize,256,goodput,35.4942
tcp,1,flow,8,windowSize,64000,queueSize,8000,segSize,256,goodput,35.5811
tcp,1,flow,9,windowSize,64000,queueSize,8000,segSize,256,goodput,35.522
tcp,1,flow,0,windowSize,64000,queueSize,32000,segSize,256,goodput,319.041
tcp,1,flow,0,windowSize,64000,queueSize,32000,segSize,256,goodput,36.78
tcp,1,flow,1,windowSize,64000,queueSize,32000,segSize,256,goodput,36.781
tcp,1,flow,2,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7759
tcp,1,flow,3,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7737
tcp,1,flow,4,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7378
tcp,1,flow,5,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7753
tcp,1,flow,6,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7976
tcp,1,flow,7,windowSize,64000,queueSize,32000,segSize,256,goodput,36.8064
tcp,1,flow,8,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7738
tcp,1,flow,9,windowSize,64000,queueSize,32000,segSize,256,goodput,36.7599
tcp,1,flow,0,windowSize,64000,queueSize,64000,segSize,256,goodput,317.258
tcp,1,flow,0,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6619
tcp,1,flow,1,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6252
tcp,1,flow,2,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6375
tcp,1,flow,3,windowSize,64000,queueSize,64000,segSize,256,goodput,37.5949
tcp,1,flow,4,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6573
tcp,1,flow,5,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6142
tcp,1,flow,6,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6807
tcp,1,flow,7,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6342
tcp,1,flow,8,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6541
tcp,1,flow,9,windowSize,64000,queueSize,64000,segSize,256,goodput,37.6172
tcp,1,flow,0,windowSize,2000,queueSize,2000,segSize,512,goodput,139.368
tcp,1,flow,0,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4184
tcp,1,flow,1,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4137
tcp,1,flow,2,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4064
tcp,1,flow,3,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4525
tcp,1,flow,4,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4264
tcp,1,flow,5,windowSize,2000,queueSize,2000,segSize,512,goodput,16.419
tcp,1,flow,6,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4414
tcp,1,flow,7,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4092
tcp,1,flow,8,windowSize,2000,queueSize,2000,segSize,512,goodput,16.46
tcp,1,flow,9,windowSize,2000,queueSize,2000,segSize,512,goodput,16.4444
tcp,1,flow,0,windowSize,2000,queueSize,8000,segSize,512,goodput,164.564
tcp,1,flow,0,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8258
tcp,1,flow,1,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8342
tcp,1,flow,2,windowSize,2000,queueSize,8000,segSize,512,goodput,18.824
tcp,1,flow,3,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8453
tcp,1,flow,4,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8492
tcp,1,flow,5,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8235
tcp,1,flow,6,windowSize,2000,queueSize,8000,segSize,512,goodput,18.823
tcp,1,flow,7,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8377
tcp,1,flow,8,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8315
tcp,1,flow,9,windowSize,2000,queueSize,8000,segSize,512,goodput,18.8381
